2.140000000000000000e+03,1.096480446355394633e+03,1.137779041809892533e+03,9.905869999381257003e+02,7.929959274463341217e+02,5.840287224226162834e+02
2.160000000000000000e+03,1.089060373607230304e+03,1.140999397980206595e+03,9.928379457975732976e+02,7.857222304544551434e+02,6.017935477693110897e+02
2.180000000000000000e+03,1.088063148223269081e+03,1.136475679775945991e+03,9.979570831148417938e+02,7.944266565093262216e+02,5.737652438127242931e+02
2.200000000000000000e+03,1.085765463342021803e+03,1.145065629638355176e+03,9.943728386820104106e+02,7.910714797015901922e+02,5.966923286733839404e+02
2.220000000000000000e+03,1.109280467357420321e+03,1.131994037542020124e+03,9.945890075352249369e+02,7.933525615316443691e+02,5.832014466930170329e+02
2.240000000000000000e+03,1.091270317007607218e+03,1.136905440902043438e+03,9.953832037799312502e+02,7.914912738221116797e+02,5.640031845175454919e+02
2.260000000000000000e+03,1.093943503217321677e+03,1.144723446403236721e+03,1.001987229016184415e+03,8.000588021873644493e+02,5.804079233477715434e+02
2.280000000000000000e+03,1.107329568933765586e+03,1.140740892890007672e+03,1.000657736541666395e+03,7.966540443990235190e+02,5.893920470094599295e+02
2.300000000000000000e+03,1.117609801590991083e+03,1.139034433588412867e+03,1.000321621395396392e+03,8.000047733989035805e+02,5.758397453074029499e+02
2.320000000000000000e+03,1.106572122033943970e+03,1.142766219924088318e+03,1.001590883083484528e+03,7.950847247242618323e+02,5.750213735720607247e+02
2.340000000000000000e+03,1.074778186116962161e+03,1.142709248092739927e+03,9.979963668861875021e+02,7.872270766185963566e+02,5.774941106635820915e+02
2.360000000000000000e+03,1.096650686008200410e+03,1.146796265493646843e+03,9.964466288968334311e+02,7.892991894430041384e+02,6.019868676927076194e+02
2.380000000000000000e+03,1.083541941127439259e+03,1.139190089191820107e+03,9.968282250252557333e+02,7.952649346354128284e+02,5.803389676045566148e+02
2.400000000000000000e+03,1.091254674871163843e+03,1.153238880071921585e+03,1.002903495813904669e+03,8.023563475718798372e+02,5.925268572735035377e+02
2.420000000000000000e+03,1.102262847019711899e+03,1.145544219841663562e+03,9.959317229660825888e+02,8.010954157913793097e+02,5.836602284271773442e+02
2.440000000000000000e+03,1.095235927715733851e+03,1.151060022115186939e+03,9.938366993825144391e+02,7.905317859768036897e+02,5.817560146080782033e+02
2.460000000000000000e+03,1.109342722585410002e+03,1.146232334407624649e+03,1.000142455654105902e+03,7.930510943454469270e+02,5.899625819383084036e+02
2.480000000000000000e+03,1.107544216382163768e+03,1.148681994758648898e+03,1.004318861489673964e+03,8.016248821128488089e+02,5.954907378314738935e+02
2.500000000000000000e+03,1.099711822351028786e+03,1.142296173377814057e+03,1.000504569993917244e+03,7.916309322694399953e+02,5.919321418765927092e+02
2.520000000000000000e+03,1.095356886263856040e+03,1.149942265048972104e+03,9.963217455653525576e+02,7.990134746155812309e+02,5.842583879466200187e+02
2.540000000000000000e+03,1.093452722903790118e+03,1.151659216146028484e+03,1.000418257327643914e+03,7.974420644339909359e+02,5.837454825722169289e+02
2.560000000000000000e+03,1.108996871977972432e+03,1.146306508077048420e+03,1.002633317923153868e+03,8.000811292207989709e+02,5.755390254198320008e+02
2.580000000000000000e+03,1.099286979493185754e+03,1.152928853330683069e+03,9.979387950991784919e+02,7.976313286094396062e+02,5.940151621247056255e+02
2.600000000000000000e+03,1.108524062611183354e+03,1.148544321751859798e+03,9.976427465898160563e+02,7.981379939465840607e+02,5.777713739241482926e+02
2.620000000000000000e+03,1.096143645808660267e+03,1.143839863646877802e+03,9.969187215801753155e+02,7.973013312380633124e+02,5.998560261035074745e+02
2.640000000000000000e+03,1.092031885138532289e+03,1.146715592916016703e+03,1.000293487379757039e+03,7.956483276554591839e+02,5.836454724150530637e+02
